9.861495845,0.25272958
6.869806094,0.245944894
3.434903047,0.203540602
1.108033241,0.169617168
-3.324099723,0.076327726
-5.872576177,0
-6.20498615,-0.006784687
-8.64265928,-0.096681786
-10.96952909,-0.169617168
-14.62603878,-0.254425752
-10.96952909,-0.235767864
-4.542936288,-0.178098026
-0.110803324,-0.125516704
1.108033241,-0.111947331
5.872576177,0
7.867036011,0.086504756
8.975069252,0.149263108
9.861495845,0.25272958
